"";"Município";"Código";"ICAO"
"1529";"SERRA AZUL DE MINAS";3166501;"SBIP"
"1530";"SERRA DA SAUDADE";3166600;"SBCF"
"1531";"SERRA DA SAUDADE";3166600;"SBAX"
"1532";"SERRA DO SALITRE";3166808;"SBUL"
"1533";"SERRA DO SALITRE";3166808;"SBAX"
"1534";"SERRA DOS AIMORÉS";3166709;"SBPS"
"1535";"SERRANIA";3166907;"SBVG"
"1536";"SERRANIA";3166907;"SBPC"
"1537";"SERRANÓPOLIS DE MINAS";3166956;"SBMK"
"1538";"SERRANÓPOLIS DE MINAS";3166956;"SBQV"
"1539";"SERRANOS";3167004;"SBBQ"
"1540";"SERRANOS";3167004;"SBVG"
"1541";"SERRO";3167103;"SBLS"
"1542";"SERRO";3167103;"SBCF"
