"";"Município";"Código";"ICAO"
"1095";"TABATINGA";3552700;"SBGP"
"1096";"TABOÃO DA SERRA";3552809;"SBSJ"
"1097";"TABOÃO DA SERRA";3552809;"SBTA"
"1098";"TACIBA";3552908;"SBLO"
"1099";"TACIBA";3552908;"SBDN"
"1100";"TAGUAÍ";3553005;"SBBU"
"1101";"TAGUAÍ";3553005;"SBML"
"1102";"TAIAÇU";3553104;"SBRP"
"1103";"TAIAÇU";3553104;"SBGP"
"1104";"TAIÚVA";3553203;"SBRP"
"1105";"TAIÚVA";3553203;"SBGP"
"1106";"TAMBAÚ";3553302;"SBRP"
"1107";"TAMBAÚ";3553302;"SBYS"
"1108";"TANABI";3553401;"SBSR"
"1109";"TANABI";3553401;"SBAU"
"1110";"TAPIRAÍ";3553500;"SBSP"
"1111";"TAPIRAÍ";3553500;"SBMT"
"1112";"TAPIRATIBA";3553609;"SBYS"
"1113";"TAPIRATIBA";3553609;"SBPC"
"1114";"TAQUARAL";3553658;"SBRP"
"1115";"TAQUARAL";3553658;"SBGP"
"1116";"TAQUARITINGA";3553708;"SBRP"
"1117";"TAQUARITINGA";3553708;"SBGP"
"1118";"TAQUARITUBA";3553807;"SBBU"
"1119";"TAQUARITUBA";3553807;"SBML"
"1120";"TAQUARIVAÍ";3553856;"SBBI"
"1121";"TAQUARIVAÍ";3553856;"SBPG"
"1122";"TARABAI";3553906;"SBLO"
"1123";"TARABAI";3553906;"SBDN"
"1124";"TARUMÃ";3553955;"SBLO"
"1125";"TATUÍ";3554003;"SBKP"
"1126";"TAUBATÉ";3554102;"SBSJ"
"1127";"TAUBATÉ";3554102;"SBTA"
"1128";"TEJUPÁ";3554201;"SBBU"
"1129";"TEJUPÁ";3554201;"SBML"
"1130";"TEODORO SAMPAIO";3554300;"SBMG"
"1131";"TEODORO SAMPAIO";3554300;"SBDN"
"1132";"TERRA ROXA";3554409;"SBRP"
"1133";"TERRA ROXA";3554409;"SBFC"
"1134";"TIETÊ";3554508;"SBKP"
"1135";"TIETÊ";3554508;"SBSA"
"1136";"TIMBURI";3554607;"SBBU"
"1137";"TIMBURI";3554607;"SBML"
"1138";"TORRE DE PEDRA";3554656;"SBBU"
"1139";"TORRE DE PEDRA";3554656;"SBKP"
"1140";"TORRINHA";3554706;"SBGP"
"1141";"TORRINHA";3554706;"SBAQ"
"1142";"TRABIJU";3554755;"SBGP"
"1143";"TRABIJU";3554755;"SBAQ"
"1144";"TREMEMBÉ";3554805;"SBSJ"
"1145";"TREMEMBÉ";3554805;"SBTA"
"1146";"TRÊS FRONTEIRAS";3554904;"SBSR"
"1147";"TRÊS FRONTEIRAS";3554904;"SBAU"
"1148";"TUIUTI";3554953;"SBGR"
"1149";"TUIUTI";3554953;"SBKP"
"1150";"TUPÃ";3555000;"SBML"
"1151";"TUPI PAULISTA";3555109;"SBDN"
"1152";"TUPI PAULISTA";3555109;"SBAU"
"1153";"TURIÚBA";3555208;"SBSR"
"1154";"TURIÚBA";3555208;"SBAU"
"1155";"TURMALINA";3555307;"SBSR"
"1156";"TURMALINA";3555307;"SBAU"
"1157";"UBARANA";3555356;"SBSR"
"1158";"UBARANA";3555356;"SBAU"
"1159";"UBATUBA";3555406;"SBGW"
"1160";"UBATUBA";3555406;"SBTA"
"1161";"UBIRAJARA";3555505;"SBBU"
"1162";"UBIRAJARA";3555505;"SBML"
"1163";"UCHOA";3555604;"SBSR"
"1164";"UNIÃO PAULISTA";3555703;"SBSR"
"1165";"UNIÃO PAULISTA";3555703;"SBAU"
"1166";"URÂNIA";3555802;"SBSR"
"1167";"URÂNIA";3555802;"SBAU"
"1168";"URU";3555901;"SBBU"
"1169";"URU";3555901;"SBML"
"1170";"URUPÊS";3556008;"SBSR"
"1171";"VALENTIM GENTIL";3556107;"SBSR"
"1172";"VALENTIM GENTIL";3556107;"SBAU"
"1173";"VALINHOS";3556206;"SBKP"
"1174";"VALPARAÍSO";3556305;"SBDN"
"1175";"VALPARAÍSO";3556305;"SBAU"
"1176";"VARGEM";3556354;"SBGR"
"1177";"VARGEM";3556354;"SBSJ"
"1178";"VARGEM GRANDE DO SUL";3556404;"SBYS"
"1179";"VARGEM GRANDE DO SUL";3556404;"SBPC"
"1180";"VARGEM GRANDE PAULISTA";3556453;"SBSP"
"1181";"VARGEM GRANDE PAULISTA";3556453;"SBMT"
"1182";"VÁRZEA PAULISTA";3556503;"SBGR"
"1183";"VÁRZEA PAULISTA";3556503;"SBSJ"
"1184";"VERA CRUZ";3556602;"SBML"
"1185";"VINHEDO";3556701;"SBKP"
"1186";"VIRADOURO";3556800;"SBRP"
"1187";"VIRADOURO";3556800;"SBFC"
"1188";"VISTA ALEGRE DO ALTO";3556909;"SBGP"
"1189";"VISTA ALEGRE DO ALTO";3556909;"SBAQ"
"1190";"VITÓRIA BRASIL";3556958;"SBSR"
"1191";"VITÓRIA BRASIL";3556958;"SBAU"
"1192";"VOTORANTIM";3557006;"SBSP"
"1193";"VOTORANTIM";3557006;"SBKP"
"1194";"VOTUPORANGA";3557105;"SBSR"
"1195";"VOTUPORANGA";3557105;"SBAU"
"1196";"ZACARIAS";3557154;"SBSR"
"1197";"ZACARIAS";3557154;"SBAU"
