"","municipio_geocodigo","inc_preseason","inc_posseason","inc_epidemico","inicio","inicio.ic","duracao","duracao.ic","pop","limiar_preaseason","limiar_posseason","limiar_epidemico","mininc_pre","mininc_pos","mininc_epi","uf","ano_ini","ano_fim","pop_cat"
"11",1100114,1.26175868571095,0.946968528890201,9.24840005645439,4,"[47-16]",10,"[5.93564356435644-14.0263157894737]",51620,9.68616815187912,9.68616815187912,19.3723363037582,9.68616815187912,9.68616815187912,19.3723363037582,"RO",2010,2021,"(1e+04,1e+05]"
"12",1100122,0.925662305051096,0.601264422912018,7.68190168059472,2,"[45-17]",8,"[5-15.7105263157895]",130009,3.84588759239745,3.84588759239745,9.23013022175388,3.84588759239745,3.84588759239745,7.6917751847949,"RO",2010,2021,"(1e+05,1e+06]"
"13",1100130,1.36557642288714,1.14325298817096,12.6016563949159,6,"[41-17]",12,"[6.87128712871287-13.3421052631579]",40867,12.2348104827856,12.2348104827856,24.4696209655712,12.2348104827856,12.2348104827856,24.4696209655712,"RO",2010,2021,"(1e+04,1e+05]"
"14",1100148,1.8667826044015,1.36610187060244,52.3187817992344,2,"[48-8]",15,"[9.54950495049505-18.3421052631579]",20489,24.4033383766899,24.4033383766899,52.3187817992344,24.4033383766899,24.4033383766899,48.8066767533799,"RO",2010,2021,"(1e+04,1e+05]"
"15",1100155,1.07490332650458,0.770779087716822,6.45807104532058,8,"[41-11]",10,"[3.93564356435644-12.3421052631579]",35737,13.9911016593447,13.9911016593447,27.9822033186893,13.9911016593447,13.9911016593447,27.9822033186893,"RO",2010,2021,"(1e+04,1e+05]"
"16",1100189,2.00789418708029,1.45902100961661,34.1652758828049,3,"[46-15]",8,"[5.87128712871287-12.0263157894737]",36881,13.5571161302568,13.5571161302568,34.1652758828049,13.5571161302568,13.5571161302568,27.1142322605135,"RO",2010,2021,"(1e+04,1e+05]"
"17",1100205,0.63632504866507,0.839763384071986,4.27204766619313,2,"[43-6]",10,"[8.87128712871287-16.0263157894737]",539354,0.927034934384467,0.927034934384467,4.27204766619313,0.927034934384467,0.927034934384467,1.85406986876893,"RO",2010,2021,"(1e+05,1e+06]"
"18",1100254,1.48739539696945,0.979449944993404,36.1310697448145,6,"[46-12]",8,"[6.93564356435644-11]",18571,26.9236982391901,26.9236982391901,53.8473964783803,26.9236982391901,26.9236982391901,53.8473964783803,"RO",2010,2021,"(1e+04,1e+05]"
"19",1100288,0.976782826820992,0.550003923843275,16.8374200005486,2,"[47-20]",11,"[5-13.3421052631579]",55407,9.02413052502391,9.02413052502391,19.8530871550526,9.02413052502391,9.02413052502391,18.0482610500478,"RO",2010,2021,"(1e+04,1e+05]"
"20",1101302,0.571419956030817,0.438476157691147,17.1716400870423,3,"[49-10]",6,"[3.07142857142857-10.2857142857143]",10818,46.2192641893141,46.2192641893141,92.4385283786282,46.2192641893141,46.2192641893141,92.4385283786282,"RO",2010,2021,"(1e+04,1e+05]"
"21",1100262,0.346284816535046,0.153746956367521,23.1145742081748,1,"[43-14]",4,"[2.93564356435644-18.6842105263158]",3804,131.440588853838,131.440588853838,262.881177707676,131.440588853838,131.440588853838,262.881177707676,"RO",2010,2021,"(1e+03,1e+04]"
"22",1100320,0.915374108071759,1.07708897375416,19.991526701895,2,"[41-19]",6,"[4.80693069306931-11]",23077,21.6665944446852,21.6665944446852,43.3331888893704,21.6665944446852,21.6665944446852,43.3331888893704,"RO",2010,2021,"(1e+04,1e+05]"
"23",1100338,0.347183615435985,0.736028708887156,13.1064749822443,7,"[47-23]",6,"[3.93564356435644-10.3421052631579]",31392,15.927624872579,15.927624872579,31.855249745158,15.927624872579,15.927624872579,31.855249745158,"RO",2010,2021,"(1e+04,1e+05]"
"24",1100346,0.418520562068756,1.62630631921407,41.6150664632235,2,"[43-39]",8,"[3-13.3421052631579]",14106,35.4459095420388,35.4459095420388,70.8918190840777,35.4459095420388,35.4459095420388,70.8918190840777,"RO",2010,2021,"(1e+04,1e+05]"
