"SE","APS","casos","tweets","temp","Rt","casos_est","Rt_est","temp_crit","casos_crit","alertaRt1","alertaTemp","alertaCasos"
201245,"AP5.1",31,53,22.7142857142857,1.16483516483516,36.0398579858412,0.948417315416873,22,957.099958515585,0,1,0
201246,"AP5.1",23,70,20.7142857142857,0.867924528301887,31.4116198315605,1.0132780590826,22,957.099958515585,1,0,0
201247,"AP5.1",31,64,21,0.923913043478261,23.6511469153291,1.02831073544909,22,957.099958515585,1,0,0
201248,"AP5.1",42,74,21.7142857142857,1.12941176470588,32.2708757587304,1.04099599221711,22,957.099958515585,1,0,0
201249,"AP5.1",24,86,24.4285714285714,1.01041666666667,52.7722516749246,1.2564821827363,22,957.099958515585,1,1,0
201250,"AP5.1",29,86,24.2857142857143,0.979381443298969,28.5076225441065,1.18781760600444,22,957.099958515585,1,1,0
201251,"AP5.1",27,71,25.1428571428571,0.842105263157895,31.861173054126,1.09866113979745,22,957.099958515585,1,1,0
201252,"AP5.1",27,72,25.7142857142857,1.0375,30.0908006437396,1.11447409791628,22,957.099958515585,1,1,0
201301,"AP5.1",47,96,24.2857142857143,1.21686746987952,33.9897480380907,1.25887955696632,22,957.099958515585,1,1,0
201302,"AP5.1",74,135,22.8571428571429,1.46534653465347,60.1188500800701,1.27912446978873,22,957.099958515585,1,1,0
201303,"AP5.1",78,212,22.2857142857143,1.34459459459459,95.5008354730183,1.29055183071646,22,957.099958515585,1,1,0
201304,"AP5.1",93,195,22.7142857142857,1.23115577889447,90.5379451263958,1.16074288623584,22,957.099958515585,1,1,0
201305,"AP5.1",107,185,23,1.13469387755102,97.142764635799,1.04454585629891,22,957.099958515585,1,1,0
201306,"AP5.1",100,184,23,1.07913669064748,114.003780272644,1.06545589039854,22,957.099958515585,1,1,0
201307,"AP5.1",190,224,25.7142857142857,1.32333333333333,128.624059785488,1.28624059785488,22,957.099958515585,1,1,0
201308,"AP5.1",348,440,25.1428571428571,1.60705289672544,319.224654867501,1.68012976246053,22,957.099958515585,1,1,0
201309,"AP5.1",366,473,22.8571428571429,1.41692789968652,445.135315486477,1.27912446978873,22,957.099958515585,1,1,0
201310,"AP5.1",388,474,24.4285714285714,1.21902654867257,427.280861012796,1.16743404648305,22,957.099958515585,1,1,0
201311,"AP5.1",518,659,24.4285714285714,1.15426497277677,497.975107077813,1.28344099762323,22,957.099958515585,1,1,0
201312,"AP5.1",571,869,22.8571428571429,1.16116352201258,655.180003500723,1.26482626158441,22,957.099958515585,1,1,0
201313,"AP5.1",452,852,22.7142857142857,1.04333107650643,648.806317199356,1.13626325253828,22,957.099958515585,1,1,0
201314,"AP5.1",540,932,22.7142857142857,1.01427644386762,492.292712997773,1.08914317034905,22,957.099958515585,1,1,0
201315,"AP5.1",574,1369,23.1428571428571,1.00191938579655,677.421164140761,1.25448363729771,22,957.099958515585,1,1,0
201316,"AP5.1",413,783,20.2857142857143,0.975095785440613,548.093377087363,0.954866510605163,22,957.099958515585,0,0,0
201317,"AP5.1",280,601,19.1428571428571,0.829731499672561,366.392901440187,0.887149882421761,22,957.099958515585,0,0,0
201318,"AP5.1",418,443,20.2857142857143,0.876874506708761,255.359497487889,0.911998205313891,22,957.099958515585,0,0,0
201319,"AP5.1",232,368,17.8571428571429,0.837083708370837,368.664948309201,0.881973560548327,22,957.099958515585,0,0,0
201320,"AP5.1",161,304,19.4285714285714,0.872043010752688,211.549198897446,0.911849995247614,22,957.099958515585,0,0,0
201321,"AP5.1",121,206,19.7142857142857,0.633785450061652,145.863132477578,0.905982189301727,22,957.099958515585,0,0,0
201322,"AP5.1",76,193,19.1428571428571,0.696498054474708,109.051246849466,0.901249973962529,22,957.099958515585,0,0,0
201323,"AP5.1",61,164,18.8571428571429,0.720670391061452,68.7398876788448,0.904472206300589,22,957.099958515585,0,0,0
201324,"AP5.1",57,146,19.4285714285714,0.751937984496124,55.9505833811454,0.917222678379433,22,957.099958515585,0,0,0
201325,"AP5.1",52,150,19.6,0.876288659793814,53.2969641767001,0.935034459240352,22,957.099958515585,0,0,0
201326,"AP5.1",31,123,19.4285714285714,0.823529411764706,48.0748509298537,0.924516364035648,22,957.099958515585,0,0,0
201327,"AP5.1",28,88,17.7142857142857,0.792857142857143,27.2850312653429,0.88016229888203,22,957.099958515585,0,0,0
201328,"AP5.1",24,90,15.4285714285714,0.747747747747748,23.0701622311433,0.823934365397975,22,957.099958515585,0,0,0
201329,"AP5.1",17,84,19.4285714285714,0.831325301204819,22.3675970448166,0.931983210200693,22,957.099958515585,0,0,0
201330,"AP5.1",10,57,17.4285714285714,0.739130434782609,14.8292129659376,0.872306645055154,22,957.099958515585,0,0,0
201331,"AP5.1",7,148,15.1428571428571,0.666666666666667,5.89481872573128,0.589481872573128,22,957.099958515585,0,0,0
201332,"AP5.1",9,155,18.4285714285714,0.764705882352941,6.31287393247553,0.90183913321079,22,957.099958515585,0,0,0
201333,"AP5.1",4,71,17.4285714285714,0.769230769230769,7.9100937769144,0.878899308546044,22,957.099958515585,0,0,0
201334,"AP5.1",13,97,18.1428571428571,1.3,3.5468666652233,0.886716666305825,22,957.099958515585,0,0,0
201335,"AP5.1",11,63,17,1.07692307692308,10.9539359949238,0.842610461147984,22,957.099958515585,0,0,0
201336,"AP5.1",7,55,18.1428571428571,1.10714285714286,9.75500899239111,0.886818999308283,22,957.099958515585,0,0,0
201337,"AP5.1",8,46,18.4285714285714,0.838709677419355,6.24116204964414,0.891594578520591,22,957.099958515585,0,0,0
201338,"AP5.1",6,115,21.1428571428571,0.807692307692308,9.65297920008121,1.20662240001015,22,957.099958515585,1,0,0
201339,"AP5.1",10,45,19.2857142857143,1.14285714285714,5.57053202901554,0.928422004835923,22,957.099958515585,0,0,0
201340,"AP5.1",4,56,20.5714285714286,0.833333333333333,8.82053190268792,0.882053190268792,22,957.099958515585,0,0,0
201341,"AP5.1",9,53,17.1428571428571,1.15,3.32158519183762,0.830396297959404,22,957.099958515585,0,0,0
201342,"AP5.1",11,57,20.4285714285714,1.04347826086957,8.80564584380439,0.978405093756043,22,957.099958515585,0,0,0
201343,"AP5.1",12,69,22.7142857142857,1.33333333333333,12.6095238286307,1.14632034805734,22,957.099958515585,1,1,0
201344,"AP5.1",8,66,19.8571428571429,0.96875,11.5908854480198,0.965907120668317,22,957.099958515585,0,0,0
201345,"AP5.1",8,54,19.5714285714286,0.903225806451613,7.39184093769762,0.923980117212203,22,957.099958515585,0,0,0
201346,"AP5.1",9,63,22,0.892857142857143,8.23661753407756,1.02957719175969,22,957.099958515585,1,0,0
201347,"AP5.1",10,86,21.1428571428571,1.08,9.88238329082319,1.09804258786924,22,957.099958515585,1,0,0
201348,"AP5.1",14,74,22.4285714285714,1.22222222222222,10.9445994061294,1.09445994061294,22,957.099958515585,1,1,0
201349,"AP5.1",10,60,23.2857142857143,1.03030303030303,13.9578408573976,0.996988632671255,22,957.099958515585,0,1,0
201403,"AP5.1",23,82,23.5714285714286,1.6969696969697,28.1978115526192,1.4840953448747,22,957.099958515585,1,1,0
201404,"AP5.1",14,76,24.4285714285714,1,27.6045107718315,1.20019612051441,22,957.099958515585,1,1,0
201405,"AP5.1",17,91,24.7142857142857,0.964285714285714,16.7365813471131,1.19547009622237,22,957.099958515585,1,1,0
201406,"AP5.1",17,65,25,0.888888888888889,18.8917110957712,1.11127712328066,22,957.099958515585,1,1,0
201407,"AP5.1",17,77,24.5714285714286,1.0625,18.346877759791,1.07922810351712,22,957.099958515585,1,1,0
201408,"AP5.1",17,68,22.4285714285714,1,18.1656089869955,1.06856523452915,22,957.099958515585,1,1,0
201409,"AP5.1",9,77,24.4285714285714,0.843137254901961,19.3849759358462,1.1402927021086,22,957.099958515585,1,1,0
201410,"AP5.1",13,75,23.4285714285714,0.906976744186046,10.1582230790629,1.12869145322921,22,957.099958515585,1,1,0
201411,"AP5.1",11,66,23.8571428571429,0.846153846153846,13.8969861401674,1.06899893385903,22,957.099958515585,1,1,0
201412,"AP5.1",12,92,23.7142857142857,1.09090909090909,13.0747767246183,1.18861606587439,22,957.099958515585,1,1,0
201413,"AP5.1",14,63,21.8571428571429,1.02777777777778,12.3201941982403,1.02668284985336,22,957.099958515585,1,0,0
201414,"AP5.1",16,65,22.7142857142857,1.13513513513514,13.6977549844259,0.978411070316135,22,957.099958515585,0,1,0
201415,"AP5.1",17,76,21.5714285714286,1.11904761904762,17.0010271846025,1.06256419903765,22,957.099958515585,1,0,0
201416,"AP5.1",4,62,22.1428571428571,0.787234042553192,17.6242627952839,1.03672134089906,22,957.099958515585,1,1,0
201417,"AP5.1",10,64,21.5714285714286,0.837837837837838,3.9564634830632,0.9891158707658,22,957.099958515585,0,0,0
201418,"AP5.1",9,107,17.2857142857143,0.741935483870968,8.04469253845629,0.804469253845629,22,957.099958515585,0,0,0
201419,"AP5.1",9,159,20.1428571428571,1.21739130434783,9.77910192249265,1.08656688027696,22,957.099958515585,1,0,0
201420,"AP5.1",11,114,17,1.03571428571429,7.48159158452395,0.831287953835994,22,957.099958515585,0,0,0
201421,"AP5.1",8,92,20,0.96551724137931,9.99516359648559,0.908651236044145,22,957.099958515585,0,0,0
201422,"AP5.1",6,80,18.4285714285714,0.892857142857143,7.1299926650259,0.891249083128238,22,957.099958515585,0,0,0
201423,"AP5.1",10,55,18.7142857142857,0.96,5.36914362622959,0.894857271038265,22,957.099958515585,0,0,0
201424,"AP5.1",9,58,19.4285714285714,1.04166666666667,9.12989727941956,0.912989727941956,22,957.099958515585,0,0,0
201425,"AP5.1",4,55,19,0.92,8.2568391549846,0.917426572776067,22,957.099958515585,0,0,0
201428,"AP5.1",8,61,19,1.21052631578947,5.43229299725143,0.905382166208572,22,957.099958515585,0,0,0
201429,"AP5.1",3,56,18,0.739130434782609,6.98803466531847,0.873504333164808,22,957.099958515585,0,0,0
201105,"AP5.2",106,108,24.8571428571429,1.38926174496644,92.2216247145076,1.41879422637704,22,549.696097365412,1,1,0
201106,"AP5.2",171,203,24.7142857142857,1.65217391304348,179.973884124617,1.69786683136431,22,549.696097365412,1,1,0
201107,"AP5.2",130,218,24.2857142857143,1.19005847953216,235.398681249442,1.37660047514294,22,549.696097365412,1,1,0
201108,"AP5.2",151,248,24.4285714285714,1.11056511056511,155.083188685383,1.19294760527218,22,549.696097365412,1,1,0
201109,"AP5.2",130,251,23,0.90929203539823,167.687795506276,1.11051520202832,22,549.696097365412,1,1,0
201110,"AP5.2",141,196,22.7142857142857,1.02676399026764,128.708006983994,0.990061592184566,22,549.696097365412,0,1,0
201111,"AP5.2",355,324,23.1428571428571,1.48341232227488,166.018917694353,1.17743913258406,22,549.696097365412,1,1,0
201112,"AP5.2",704,695,22.7142857142857,1.91693290734824,587.962708116118,1.65623298060878,22,549.696097365412,1,1,1
201113,"AP5.2",851,800,23.4285714285714,1.59166666666667,985.955019321221,1.40050428880855,22,549.696097365412,1,1,1
201114,"AP5.2",918,789,22.1428571428571,1.29476439790576,913.458614099359,1.07339437614496,22,549.696097365412,1,1,1
201115,"AP5.2",1013,808,23.1428571428571,1.12494945410433,984.285029245945,1.07220591421127,22,549.696097365412,1,1,1
201116,"AP5.2",842,639,22.4285714285714,0.996764917325665,1002.76273344916,0.989894110018913,22,549.696097365412,0,1,1
201117,"AP5.2",953,621,20.7142857142857,1.01262170934006,786.86390745363,0.934517704814287,22,549.696097365412,0,0,1
201118,"AP5.2",745,526,20.7142857142857,0.904558404558405,907.396941004968,0.952147891925465,22,549.696097365412,0,0,1
201119,"AP5.2",594,671,20.1428571428571,0.902362204724409,738.484867464079,0.991254855656482,22,549.696097365412,0,0,1
201120,"AP5.2",467,450,17.7142857142857,0.787958115183246,526.414216537358,0.886219219759862,22,549.696097365412,0,0,0
201121,"AP5.2",367,289,17,0.790697674418605,390.90594413031,0.837057696210514,22,549.696097365412,0,0,0
201122,"AP5.2",325,244,18,0.811624649859944,312.084737946883,0.850367133370252,22,549.696097365412,0,0,0
201123,"AP5.2",195,159,15.7142857142857,0.765314926660915,271.51979493093,0.8354455228644,22,549.696097365412,0,0,0
201124,"AP5.2",141,152,16,0.745208568207441,163.508500516262,0.838505130852624,22,549.696097365412,0,0,0
201125,"AP5.2",70,130,17.5714285714286,0.614220877458396,123.755265646873,0.877696919481366,22,549.696097365412,0,0,0
201126,"AP5.2",63,174,17,0.67487684729064,61.8381339591471,0.883401913702101,22,549.696097365412,0,0,0
201127,"AP5.2",31,109,15.5714285714286,0.598540145985402,52.3460671889347,0.830889955379916,22,549.696097365412,0,0,0
201128,"AP5.2",30,89,15.5714285714286,0.75609756097561,25.8882210994763,0.835103906434718,22,549.696097365412,0,0,0
201129,"AP5.2",33,95,18.8571428571429,0.758064516129032,27.4132538601707,0.913775128672356,22,549.696097365412,0,0,0
201130,"AP5.2",24,76,16.5714285714286,0.925531914893617,28.2526354093772,0.856140466950823,22,549.696097365412,0,0,0
201131,"AP5.2",26,56,17.8571428571429,0.954022988505747,20.6153923240709,0.858974680169622,22,549.696097365412,0,0,0
201132,"AP5.2",20,57,18.4285714285714,0.843373493975904,23.0210531538576,0.885425121302216,22,549.696097365412,0,0,0
201133,"AP5.2",22,75,19.1428571428571,0.971428571428571,19.8717609132337,0.993588045661686,22,549.696097365412,0,0,0
201134,"AP5.2",16,43,18.4285714285714,0.852941176470588,19.6789772609398,0.894498966406357,22,549.696097365412,0,0,0
201135,"AP5.2",19,91,17.8571428571429,0.982758620689655,14.8374681646066,0.927341760287915,22,549.696097365412,0,0,0
201136,"AP5.2",17,58,17,0.912280701754386,16.8559702546028,0.887156329189622,22,549.696097365412,0,0,0
201137,"AP5.2",18,59,18.7142857142857,1.03846153846154,14.8231550951663,0.871950299715667,22,549.696097365412,0,0,0
201138,"AP5.2",32,42,18,1.24074074074074,15.8200785243973,0.878893251355405,22,549.696097365412,0,0,0
201139,"AP5.2",38,54,18.2857142857143,1.3134328358209,28.9334774088957,0.904171169027991,22,549.696097365412,0,0,0
201140,"AP5.2",27,68,20.2857142857143,1.10227272727273,41.3759345220214,1.08884038215846,22,549.696097365412,1,0,0
201141,"AP5.2",35,61,21.8571428571429,1.03092783505155,28.6126506669069,1.05972780247803,22,549.696097365412,1,0,0
201142,"AP5.2",28,88,18,0.9,32.8128280723476,0.937509373495646,22,549.696097365412,0,0,0
201143,"AP5.2",47,101,20.7142857142857,1.22222222222222,31.1302289486171,1.11179389102204,22,549.696097365412,1,0,0
201144,"AP5.2",36,81,17.7142857142857,1.00909090909091,41.8700289525887,0.890851679842313,22,549.696097365412,0,0,0
201145,"AP5.2",32,82,20.1428571428571,1.03603603603604,33.58499183392,0.932916439831112,22,549.696097365412,0,0,0
201146,"AP5.2",36,85,20.7142857142857,0.904347826086957,32.0980580207028,1.00306431314696,22,549.696097365412,1,0,0
201147,"AP5.2",78,71,20.7142857142857,1.40384615384615,34.6594851510925,0.962763476419235,22,549.696097365412,0,0,0
201148,"AP5.2",109,97,21.2857142857143,1.52739726027397,81.7779706130659,1.04843552068033,22,549.696097365412,1,0,0
201149,"AP5.2",86,78,22.4285714285714,1.22421524663677,116.772545749745,1.07130775917197,22,549.696097365412,1,1,0
201150,"AP5.2",54,98,22.4285714285714,0.912087912087912,90.2760022691913,1.0497209566185,22,549.696097365412,1,1,0
201151,"AP5.2",35,107,23,0.70281124497992,63.275775533806,1.17177362099641,22,549.696097365412,1,1,0
201152,"AP5.2",40,61,22.1428571428571,0.737142857142857,32.6740774662345,0.933545070463844,22,549.696097365412,0,1,0
201201,"AP5.2",75,140,21.8571428571429,1.16279069767442,45.4419805109301,1.13604951277325,22,549.696097365412,1,0,0
201202,"AP5.2",98,102,22.8571428571429,1.42,89.2645040730181,1.19019338764024,22,549.696097365412,1,1,0
201203,"AP5.2",104,125,23.5714285714286,1.30046948356808,101.801629120772,1.03879213388543,22,549.696097365412,1,1,0
201204,"AP5.2",157,77,22.7142857142857,1.29602888086643,102.580620238538,0.98635211767825,22,549.696097365412,0,1,0
201205,"AP5.2",211,86,21.4285714285714,1.31476323119777,143.841573534376,0.916188366460995,22,549.696097365412,0,0,0
201206,"AP5.2",238,87,23.8571428571429,1.28389830508475,239.731926357342,1.13617026709641,22,549.696097365412,1,1,0
201207,"AP5.2",231,120,23,1.12211221122112,283.810227606741,1.19247994792748,22,549.696097365412,1,1,0
201208,"AP5.2",280,102,23.5714285714286,1.10147058823529,261.810909356042,1.13338055998287,22,549.696097365412,1,1,0
201209,"AP5.2",449,222,24.1428571428571,1.28170894526035,405.268554105913,1.4473876932354,22,549.696097365412,1,1,0
201210,"AP5.2",614,242,22.7142857142857,1.39895833333333,595.328934786661,1.32589963204156,22,549.696097365412,1,1,1
201211,"AP5.2",583,206,23.2857142857143,1.22561429635145,644.700788620714,1.05000128439856,22,549.696097365412,1,1,1
201212,"AP5.2",828,252,22.8571428571429,1.23025516403402,626.198305320425,1.07409657859421,22,549.696097365412,1,1,1
201213,"AP5.2",715,267,22.7142857142857,1.04987654320988,942.860313189089,1.13872018501098,22,549.696097365412,1,1,1
201214,"AP5.2",727,262,22.8571428571429,1.06773283160865,766.583703654005,1.07214504007553,22,549.696097365412,1,1,1
201215,"AP5.2",863,300,22.8571428571429,1.01541850220264,799.481115162861,1.0996989204441,22,549.696097365412,1,1,1
201216,"AP5.2",965,442,21.4285714285714,1.10845986984816,1016.70524861986,1.1781057342061,22,549.696097365412,1,0,1
201217,"AP5.2",872,556,21.4285714285714,1.05675146771037,1149.04726816406,1.19072255768296,22,549.696097365412,1,0,1
201218,"AP5.2",710,429,19.4285714285714,0.943333333333333,825.96380313858,0.947206196259839,22,549.696097365412,0,0,1
201219,"AP5.2",643,561,19.5714285714286,0.873576756968983,680.005968398915,0.957754885068895,22,549.696097365412,0,0,1
201220,"AP5.2",463,437,17.8571428571429,0.816179775280899,580.866910785289,0.903370001221289,22,549.696097365412,0,0,1
201221,"AP5.2",440,323,17.8571428571429,0.851321585903084,396.799450999867,0.857018252699496,22,549.696097365412,0,0,0
201222,"AP5.2",356,377,20.8571428571429,0.814359637774903,422.588966791383,0.960429469980415,22,549.696097365412,0,0,0
201223,"AP5.2",268,271,20.8571428571429,0.845115170770453,342.674050170065,0.962567556657485,22,549.696097365412,0,0,0
201224,"AP5.2",219,215,19.1428571428571,0.792293233082707,232.215657469832,0.866476333842656,22,549.696097365412,0,0,0
201225,"AP5.2",133,162,20.5714285714286,0.735468564650059,195.025185457586,0.890525960993545,22,549.696097365412,0,0,0
201226,"AP5.2",83,169,17.7142857142857,0.701612903225806,116.504180797649,0.875971284192849,22,549.696097365412,0,0,0
201227,"AP5.2",37,148,17.7142857142857,0.581609195402299,73.8642552350863,0.889930785964895,22,549.696097365412,0,0,0
201228,"AP5.2",28,147,17.1428571428571,0.58498023715415,32.2161805532653,0.870707582520685,22,549.696097365412,0,0,0
201229,"AP5.2",18,94,17.2857142857143,0.560810810810811,24.0469664481929,0.858820230292604,22,549.696097365412,0,0,0
201230,"AP5.2",18,66,18,0.771084337349398,15.0992556975803,0.838847538754461,22,549.696097365412,0,0,0
201231,"AP5.2",17,90,18.8571428571429,0.828125,16.6768474028194,0.926491522378856,22,549.696097365412,0,0,0
201232,"AP5.2",16,84,16.5714285714286,0.962264150943396,14.7820936781989,0.869534922246992,22,549.696097365412,0,0,0
201233,"AP5.2",19,63,17.2857142857143,1.01960784313725,13.8019840803743,0.862624005023391,22,549.696097365412,0,0,0
201234,"AP5.2",16,56,17.1428571428571,0.980769230769231,16.2592184008604,0.855748336887388,22,549.696097365412,0,0,0
201235,"AP5.2",9,63,17.5714285714286,0.862745098039216,14.2851744353553,0.892823402209704,22,549.696097365412,0,0,0
201236,"AP5.2",3,53,17.7142857142857,0.636363636363636,8.03630395797139,0.892922661996821,22,549.696097365412,0,0,0
201237,"AP5.2",9,84,20.7142857142857,0.75,3.21847266213053,1.07282422071018,22,549.696097365412,1,0,0
201238,"AP5.2",6,69,21,0.857142857142857,9.5060105154606,1.05622339060673,22,549.696097365412,1,0,0
201239,"AP5.2",4,49,16.8571428571429,1.05555555555556,5.08732645240482,0.847887742067471,22,549.696097365412,0,0,0
201240,"AP5.2",5,52,18.7142857142857,0.789473684210526,3.56283267710696,0.89070816927674,22,549.696097365412,0,0,0
201241,"AP5.2",6,48,20.7142857142857,1,4.93855880068092,0.987711760136185,22,549.696097365412,0,0,0
201242,"AP5.2",11,63,19.7142857142857,1.46666666666667,5.99783576100016,0.999639293500027,22,549.696097365412,0,0,0
201243,"AP5.2",3,87,22.8571428571429,0.909090909090909,14.1281507688272,1.28437734262065,22,549.696097365412,1,1,0
201244,"AP5.2",10,60,23.2857142857143,1.2,3.17945129773901,1.05981709924634,22,549.696097365412,1,1,0
201245,"AP5.2",11,53,22.7142857142857,1,9.10480940441615,0.910480940441615,22,549.696097365412,0,1,0
201246,"AP5.2",4,70,20.7142857142857,1.04166666666667,11.3473091766526,1.03157356151387,22,549.696097365412,1,0,0
201247,"AP5.2",5,64,21,0.8,4.17329279569787,1.04332319892447,22,549.696097365412,1,0,0
201248,"AP5.2",12,74,21.7142857142857,1.05,5.19860444079212,1.03972088815842,22,549.696097365412,1,0,0
201249,"AP5.2",12,86,24.4285714285714,1.38095238095238,14.8076164546585,1.23396803788821,22,549.696097365412,1,1,0
201250,"AP5.2",16,86,24.2857142857143,1.37931034482759,13.9508002469756,1.16256668724796,22,549.696097365412,1,1,0
201251,"AP5.2",10,71,25.1428571428571,0.95,16.9333092749551,1.0583318296847,22,549.696097365412,1,1,0
201252,"AP5.2",11,72,25.7142857142857,0.973684210526316,10.7013047844656,1.07013047844656,22,549.696097365412,1,1,0
201301,"AP5.2",52,96,24.2857142857143,1.97297297297297,13.6315326675392,1.23923024250357,22,549.696097365412,1,1,0
201302,"AP5.2",58,135,22.8571428571429,1.65753424657534,67.5735336413408,1.29949103156425,22,549.696097365412,1,1,0
201303,"AP5.2",67,212,22.2857142857143,1.46280991735537,77.5354154621423,1.33681750796797,22,549.696097365412,1,1,0
201304,"AP5.2",100,195,22.7142857142857,1.27118644067797,77.9608544491471,1.16359484252458,22,549.696097365412,1,1,0
201305,"AP5.2",95,185,23,1.16444444444444,102.109297560639,1.02109297560639,22,549.696097365412,1,1,0
201306,"AP5.2",69,184,23,1.00763358778626,99.3198092202563,1.0454716760027,22,549.696097365412,1,1,0
201307,"AP5.2",105,224,25.7142857142857,1.01893939393939,85.8978214140983,1.24489596252316,22,549.696097365412,1,1,0
201308,"AP5.2",204,440,25.1428571428571,1.40520446096654,174.556277508822,1.66244073817926,22,549.696097365412,1,1,0
201309,"AP5.2",301,473,22.8571428571429,1.61375661375661,265.096170439106,1.29949103156425,22,549.696097365412,1,1,0
201310,"AP5.2",302,474,24.4285714285714,1.32295081967213,342.706986963788,1.13856141848435,22,549.696097365412,1,1,0
201311,"AP5.2",396,659,24.4285714285714,1.23791821561338,381.381257869279,1.26285184724927,22,549.696097365412,1,1,0
201312,"AP5.2",343,869,22.8571428571429,1.04204204204204,507.925199334649,1.28263939225921,22,549.696097365412,1,1,0
201313,"AP5.2",387,852,22.7142857142857,1.08165225744476,389.103522922825,1.13441260327354,22,549.696097365412,1,1,0
201314,"AP5.2",528,932,22.7142857142857,1.11722912966252,417.279120930084,1.07824062255836,22,549.696097365412,1,1,0
201315,"AP5.2",532,1369,23.1428571428571,1.15023847376789,666.091390513481,1.26153672445735,22,549.696097365412,1,1,1
201316,"AP5.2",394,783,20.2857142857143,1.00483759502419,506.582408814454,0.952222572959499,22,549.696097365412,0,0,0
201317,"AP5.2",293,601,19.1428571428571,0.83837689133425,328.59067284199,0.833986479294392,22,549.696097365412,0,0,0
201318,"AP5.2",292,443,20.2857142857143,0.803117309269893,257.422177498018,0.878573984634873,22,549.696097365412,0,0,0
201319,"AP5.2",179,368,17.8571428571429,0.780388151174668,251.089047041149,0.859893996716264,22,549.696097365412,0,0,0
201320,"AP5.2",127,304,19.4285714285714,0.782722513089005,160.201700587906,0.894981567530202,22,549.696097365412,0,0,0
201321,"AP5.2",96,206,19.7142857142857,0.672240802675585,111.10178886747,0.87481723517693,22,549.696097365412,0,0,0
201322,"AP5.2",45,193,19.1428571428571,0.666666666666667,84.1258915314933,0.876311370119721,22,549.696097365412,0,0,0
201323,"AP5.2",37,164,18.8571428571429,0.664179104477612,40.6872497743617,0.904161106096927,22,549.696097365412,0,0,0
201324,"AP5.2",34,146,19.4285714285714,0.651685393258427,33.5992121000157,0.908086813513938,22,549.696097365412,0,0,0
201325,"AP5.2",27,150,19.6,0.844827586206897,32.0051173878498,0.941326981995581,22,549.696097365412,0,0,0
201326,"AP5.2",27,123,19.4285714285714,0.897959183673469,24.9987016636841,0.925877839395706,22,549.696097365412,0,0,0
201327,"AP5.2",7,88,17.7142857142857,0.693181818181818,23.1543693683636,0.857569235865319,22,549.696097365412,0,0,0
201328,"AP5.2",6,90,15.4285714285714,0.655737704918033,5.8098808308076,0.829982975829658,22,549.696097365412,0,0,0
201329,"AP5.2",10,84,19.4285714285714,0.575,5.66454746849511,0.944091244749186,22,549.696097365412,0,0,0
201330,"AP5.2",1,57,17.4285714285714,0.739130434782609,8.59988476739259,0.859988476739259,22,549.696097365412,0,0,0
201331,"AP5.2",11,148,15.1428571428571,1.29411764705882,0.790269500635506,0.790269500635506,22,549.696097365412,0,0,0
201332,"AP5.2",9,155,18.4285714285714,0.954545454545455,11.3786429259593,1.03442208417812,22,549.696097365412,1,0,0
201333,"AP5.2",8,71,17.4285714285714,1.33333333333333,7.65325023174025,0.850361136860027,22,549.696097365412,0,0,0
201334,"AP5.2",5,97,18.1428571428571,0.785714285714286,6.84813055545627,0.856016319432033,22,549.696097365412,0,0,0
201335,"AP5.2",10,63,17,1.04545454545455,4.34749389240103,0.869498778480206,22,549.696097365412,0,0,0
201336,"AP5.2",5,55,18.1428571428571,0.869565217391304,8.54763007191601,0.854763007191601,22,549.696097365412,0,0,0
201337,"AP5.2",3,46,18.4285714285714,0.9,4.42697181252626,0.885394362505252,22,549.696097365412,0,0,0
201338,"AP5.2",1,115,21.1428571428571,0.5,3.88034186608508,1.29344728869503,22,549.696097365412,1,0,0
201339,"AP5.2",2,45,19.2857142857143,0.666666666666667,0.945019861109753,0.945019861109753,22,549.696097365412,0,0,0
201340,"AP5.2",3,56,20.5714285714286,1,1.6559762789722,0.827988139486101,22,549.696097365412,0,0,0
201341,"AP5.2",3,53,17.1428571428571,1.33333333333333,2.66720583376655,0.889068611255518,22,549.696097365412,0,0,0
201342,"AP5.2",1,57,20.4285714285714,0.875,2.9608528298342,0.986950943278067,22,549.696097365412,0,0,0
201343,"AP5.2",2,69,22.7142857142857,0.857142857142857,1.14640169474581,1.14640169474581,22,549.696097365412,1,1,0
201344,"AP5.2",2,66,19.8571428571429,0.833333333333333,1.9827194075017,0.991359703750851,22,549.696097365412,0,0,0
201345,"AP5.2",3,54,19.5714285714286,1.4,1.83588489288421,0.917942446442106,22,549.696097365412,0,0,0
201346,"AP5.2",3,63,22,1.14285714285714,3.05611417102853,1.01870472367618,22,549.696097365412,1,0,0
201347,"AP5.2",1,86,21.1428571428571,0.875,3.41448125391975,1.13816041797325,22,549.696097365412,1,0,0
201348,"AP5.2",2,74,22.4285714285714,0.857142857142857,1.0906168129694,1.0906168129694,22,549.696097365412,1,1,0
201349,"AP5.2",1,60,23.2857142857143,0.666666666666667,1.92647298488097,0.963236492440484,22,549.696097365412,0,1,0
201403,"AP5.2",13,82,23.5714285714286,2.2,7.5380678564756,1.50761357129512,22,549.696097365412,1,1,0
201404,"AP5.2",9,76,24.4285714285714,1.22727272727273,15.2576172940491,1.17366286877301,22,549.696097365412,1,1,0
201405,"AP5.2",7,91,24.7142857142857,1.07407407407407,10.4801179278028,1.16445754753364,22,549.696097365412,1,1,0
